                     mean          std       2.5q         25q        50q        75q      97.5q       mc err
z_subj(hv).766   0.443926    0.0149254   0.414126     0.43379   0.444168   0.454242   0.472761   0.00044712
z_subj(hv).767   0.399556    0.0148621   0.370138    0.389461   0.399481   0.409848   0.428084   0.00045629
z_subj(hv).768   0.488539    0.0143196    0.46133     0.47846   0.488213   0.497718   0.517807  0.000387699
z_subj(hv).769   0.415644     0.014949   0.387546    0.405503   0.415116   0.425263   0.446147  0.000502304
z_subj(hv).770   0.483481    0.0155981   0.452849    0.472753   0.483597   0.494102   0.514307  0.000403918
z_subj(hv).771    0.47952    0.0157632   0.448731    0.468621    0.48039   0.490207   0.510373  0.000421074
z_subj(hv).772   0.477691    0.0154201   0.447229    0.467332   0.477912   0.488342   0.507845  0.000513314
z_subj(hv).773   0.442368    0.0157615   0.410335    0.431593    0.44267    0.45287   0.473428  0.000514807
z_subj(hv).774   0.459318    0.0150588   0.430309    0.449023   0.459141   0.470046     0.4885  0.000434577
z_subj(hv).775   0.516915    0.0153995   0.486269    0.506238   0.517156   0.527493   0.546181  0.000403533
z_subj(hv).776   0.444003    0.0150707   0.413519    0.433984    0.44408   0.454125   0.472176  0.000443478
z_subj(hv).777   0.443074    0.0149288   0.413017    0.432691   0.443542   0.453553    0.47114  0.000462302
z_subj(hv).778   0.530198    0.0142545   0.502228    0.520561   0.530496   0.539877   0.556504  0.000357415
z_subj(hv).779   0.437485    0.0157305   0.406636    0.426611   0.437888   0.448216   0.468062  0.000497885
z_subj(hv).780   0.437832     0.015414   0.407891    0.427144   0.437327   0.448384   0.467522  0.000556007
z_subj(hv).781   0.435937    0.0146208   0.409045    0.425664   0.435406   0.445972   0.464489  0.000430033
z_subj(hv).782   0.465718    0.0153897   0.436169    0.455249   0.465618    0.47591   0.496683  0.000473373
z_subj(hv).783   0.398051    0.0145581   0.369912    0.387957   0.398271   0.408094   0.426347  0.000430639
z_subj(hv).784   0.463012    0.0146767   0.434598    0.453022   0.462717   0.473181    0.49234  0.000438501
z_subj(lc).761   0.400556    0.0163097   0.367325    0.389772   0.400618   0.411502   0.432729  0.000612023
z_subj(lc).762   0.440398    0.0163426   0.409369    0.428756   0.440444   0.451806   0.471727  0.000604862
z_subj(lc).763    0.47569    0.0145728   0.446961    0.466086   0.475795   0.485714   0.503751  0.000430951
z_subj(lc).764   0.420629    0.0154656    0.38994    0.410453   0.420292   0.430554   0.451147  0.000489243
z_subj(lc).765   0.340191    0.0138305   0.313431    0.331088   0.339671   0.349326   0.368813  0.000418893
z_subj(lc).766   0.326573    0.0137374   0.300493    0.316789   0.326234    0.33556   0.354338  0.000438476
z_subj(lc).767   0.396292    0.0166876   0.362922    0.385136   0.396349   0.407479   0.428734  0.000518774
z_subj(lc).768   0.491883     0.013637   0.465447    0.482638   0.491951   0.501472   0.518012  0.000356665
z_subj(lc).769   0.397434    0.0152913   0.367899    0.387186   0.397282   0.407761   0.427236  0.000471096
z_subj(lc).770   0.351446    0.0143218   0.323744     0.34163   0.351537   0.361213   0.378741  0.000477623
z_subj(lc).771    0.50459    0.0156038   0.474624    0.494283   0.504531   0.515538    0.53425  0.000480186
z_subj(lc).772    0.49947    0.0151755   0.469586    0.489272   0.499629   0.509701   0.529992  0.000450759
z_subj(lc).773   0.409607    0.0160677   0.377504    0.398614   0.409302   0.420737   0.440746  0.000549498
z_subj(lc).774   0.382493     0.015145   0.353213    0.372196   0.382679   0.392502   0.413945  0.000423781
z_subj(lc).775   0.487907    0.0141776   0.460629    0.478518   0.487493   0.497305    0.51562  0.000478762
z_subj(lc).776   0.414764    0.0153973   0.384472    0.404266   0.415056   0.424926   0.445383  0.000543287
z_subj(lc).777   0.385259    0.0144349   0.356817    0.375573   0.385374   0.394788   0.413979   0.00042866
z_subj(lc).778   0.427582    0.0151999   0.397683    0.417064   0.427483    0.43819   0.456855  0.000477221
z_subj(lc).779   0.404205    0.0142759   0.376538    0.394708   0.404263   0.414063   0.431977  0.000400966
z_subj(lc).780   0.384274     0.015059   0.353948    0.374627   0.384333   0.394503    0.41279  0.000571462
z_subj(lc).781   0.439771    0.0147319   0.411172    0.430034   0.439888   0.449901   0.468599  0.000441801
z_subj(lc).782   0.353395    0.0141714   0.326021     0.34394     0.3533   0.363121   0.381814  0.000456254
z_subj(lc).783   0.373362    0.0143441   0.346995    0.363349   0.373527   0.382742    0.40253  0.000493499
z_subj(lc).784   0.429809    0.0146263   0.400956    0.420187   0.429902   0.439746   0.458333  0.000426827
z_subj(lv).761   0.344537    0.0137821    0.31758    0.335288   0.344093     0.3538   0.371317  0.000421889
z_subj(lv).762   0.401705    0.0143945   0.373023     0.39206   0.401617   0.411375   0.429195  0.000441632
z_subj(lv).763   0.483962    0.0150214   0.453886    0.473463     0.4843     0.4944   0.512185  0.000484857
z_subj(lv).764   0.446849    0.0149222    0.41778    0.436612   0.447139   0.456723   0.476943  0.000425946
z_subj(lv).765   0.429467    0.0143931   0.402774    0.419748   0.429511   0.438903   0.458033    0.0004426
z_subj(lv).766   0.381337    0.0147428   0.352584    0.371319   0.381599   0.391398   0.410812  0.000492288
z_subj(lv).767   0.438019    0.0158544   0.408628    0.427219   0.437585   0.448731   0.469962    0.0004817
z_subj(lv).768   0.500355    0.0145327   0.472685    0.490584   0.500064    0.50974   0.530789   0.00040036
z_subj(lv).769   0.391878    0.0141607   0.365042    0.382376   0.391515   0.401679   0.419683  0.000414475
z_subj(lv).770    0.38418    0.0149089   0.355825     0.37417   0.383601   0.394091   0.414363  0.000485623
z_subj(lv).771   0.497516    0.0155486   0.466747    0.487483   0.497723   0.507938   0.528124   0.00043779
z_subj(lv).772   0.492324    0.0143111    0.46434    0.483073   0.492374   0.501647   0.519939  0.000373663
z_subj(lv).773   0.412595    0.0156082   0.381787    0.402332   0.412445   0.422515   0.444304  0.000534734
z_subj(lv).774    0.43687    0.0153584   0.407744    0.425927    0.43713   0.447391   0.467431  0.000412874
z_subj(lv).775   0.471563    0.0140865    0.44327    0.462065   0.471649   0.480994   0.500043  0.000417333
z_subj(lv).776   0.370404    0.0146288   0.342358    0.360234   0.370729    0.38023   0.398925  0.000488482
z_subj(lv).777   0.419506    0.0153612   0.389688    0.409182   0.419523   0.430277   0.449256  0.000504932
z_subj(lv).778   0.355351    0.0147152    0.32758    0.345143   0.354943   0.365269   0.384902  0.000428256
z_subj(lv).779   0.408776     0.014561   0.380268    0.399223   0.408484   0.418824    0.43824  0.000447771
z_subj(lv).780   0.456469    0.0149414   0.427332    0.446475   0.456215   0.466654   0.485137  0.000467011
z_subj(lv).781   0.394436    0.0152422   0.364982    0.383785   0.394196   0.404694   0.424483   0.00054343
z_subj(lv).782   0.472124    0.0146439    0.44454    0.462513   0.471988   0.481882   0.502669  0.000393296
z_subj(lv).783   0.407226     0.014426   0.378267    0.397225   0.407154      0.417   0.435779   0.00039337
z_subj(lv).784   0.476717    0.0143603   0.448998    0.466792   0.476551   0.486515   0.504892  0.000423582
DIC: -29105.265839
deviance: -29401.023262
pD: 295.757423
