                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
t_subj(hc).15     0.197683   0.00160623     0.194432       0.1966     0.197732     0.198835      0.20063  6.12526e-05
t_subj(hc).16     0.136024    0.0023152     0.131161     0.134565     0.136131     0.137597     0.140341  7.75014e-05
t_subj(hc).17  2.09095e-05  2.45344e-05  8.86082e-08   3.5648e-06  1.22338e-05  2.96633e-05  8.99863e-05  9.01032e-07
t_subj(hc).18    0.0814929   0.00339431    0.0745091    0.0792702    0.0816535    0.0838478     0.087758  0.000104561
t_subj(hc).19      0.19615   0.00162977     0.192596     0.195148      0.19617     0.197266     0.199243  4.62311e-05
t_subj(hc).20     0.100415   0.00275159    0.0946112    0.0986515     0.100553     0.102283     0.105423   8.8718e-05
t_subj(hc).21      0.19893   0.00144777     0.195868      0.19803     0.198957     0.199928     0.201654  4.31813e-05
t_subj(hc).22     0.170183   0.00208729     0.165917     0.168746     0.170278     0.171699     0.174047  6.96741e-05
t_subj(hc).23     0.114933   0.00115958     0.112448     0.114193      0.11503     0.115757      0.11692  2.52764e-05
t_subj(hv).0      0.143833   0.00254405     0.138553      0.14222     0.143951     0.145578     0.148552  9.07954e-05
t_subj(hv).1      0.225697   0.00103451     0.223481     0.225032      0.22577     0.226441     0.227517  3.09336e-05
t_subj(hv).2      0.118543   0.00286333     0.112923     0.116541     0.118705     0.120655     0.123544  8.76279e-05
t_subj(hv).3   2.07327e-05  2.34891e-05  9.10357e-08  3.92082e-06  1.26108e-05  2.93063e-05  8.58506e-05  9.24649e-07
t_subj(hv).4      0.229255   0.00103727     0.227056     0.228583     0.229323     0.229975     0.231156  2.95537e-05
t_subj(hv).5      0.196116   0.00151955     0.192899     0.195166     0.196208     0.197173     0.198952  3.81774e-05
t_subj(hv).6       0.24128  0.000850602     0.239536     0.240726     0.241314     0.241839     0.242912  2.49342e-05
t_subj(hv).7      0.236305   0.00101697      0.23416     0.235653     0.236349      0.23702     0.238149  3.71717e-05
t_subj(hv).8      0.145671    0.0010912     0.143318     0.144969     0.145769     0.146462     0.147552  2.43045e-05
t_subj(hv).9      0.172315   0.00193228     0.168402     0.171033     0.172339      0.17362     0.175945  7.39859e-05
t_subj(hv).10     0.119605    0.0026859     0.113981     0.117837     0.119705     0.121487     0.124695  8.70393e-05
t_subj(hv).11     0.220815   0.00139168     0.217904     0.219938     0.220884     0.221767     0.223458  5.09478e-05
t_subj(hv).12     0.234486   0.00117632     0.232092     0.233729     0.234539      0.23529     0.236669  3.94578e-05
t_subj(hv).13    0.0734875   0.00308152    0.0670143    0.0714738    0.0735977    0.0756055    0.0792047  0.000110151
t_subj(hv).14     0.246142   0.00102855     0.243983     0.245495     0.246162      0.24685     0.248092   3.8869e-05
t_subj(hv).15     0.196025   0.00175705     0.192499     0.194847     0.196095     0.197279     0.199257  5.96224e-05
t_subj(hv).16     0.132715   0.00259021     0.127164     0.131064     0.132896     0.134534     0.137369  8.02722e-05
t_subj(hv).17  1.43765e-05  1.70594e-05  4.29223e-08  2.57011e-06  8.55797e-06  2.02324e-05  6.13084e-05  5.89791e-07
t_subj(hv).18    0.0769954   0.00360732    0.0697391    0.0745739    0.0771125    0.0795702    0.0836683  0.000131771
t_subj(hv).19     0.197732   0.00152475     0.194664     0.196692       0.1978     0.198795     0.200608  4.95339e-05
t_subj(hv).20      0.10025   0.00277088     0.094419    0.0984784     0.100349     0.102154     0.105274  8.97642e-05
t_subj(hv).21     0.197047   0.00157294     0.193702     0.196022     0.197148     0.198094     0.199933  4.55381e-05
t_subj(hv).22     0.169551   0.00208151     0.165476       0.1681     0.169606      0.17102     0.173512  6.05401e-05
t_subj(hv).23      0.11465   0.00123308     0.111985     0.113866     0.114752     0.115514     0.116769  2.82684e-05
t_subj(lc).0      0.146498   0.00229897     0.141867     0.144981     0.146567     0.148042     0.150848  8.71501e-05
t_subj(lc).1      0.209101   0.00107193     0.206917     0.208391     0.209125     0.209888     0.211055  3.10727e-05
t_subj(lc).2       0.10652   0.00262479     0.101296     0.104732     0.106602     0.108334     0.111423   8.7517e-05
t_subj(lc).3   1.58605e-05  1.98172e-05  7.57866e-08  2.90765e-06  9.43209e-06  2.11913e-05  7.10439e-05  6.99508e-07
t_subj(lc).4      0.218612   0.00097781     0.216589     0.217971     0.218657     0.219283     0.220431  3.32841e-05
t_subj(lc).5          0.18   0.00160761     0.176742     0.178932      0.18005     0.181096      0.18304  5.31844e-05
t_subj(lc).6      0.230848  0.000778434      0.22924     0.230347     0.230874     0.231392     0.232247  2.73856e-05
t_subj(lc).7       0.24197  0.000645026     0.240593     0.241567     0.242013     0.242415     0.243146  2.44524e-05
t_subj(lc).8      0.146446  0.000878238     0.144558     0.145887     0.146502     0.147083     0.147968   2.3119e-05
