                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
z_subj(hv).1      0.492685     0.014215      0.46502     0.483001     0.492748      0.50205     0.520303  0.000418596
z_subj(hv).2      0.477753    0.0136841     0.450439     0.468639     0.477641     0.486775     0.504936  0.000335573
z_subj(hv).3      0.391873    0.0147333     0.363893     0.381901      0.39176      0.40163     0.421629  0.000393555
z_subj(hv).4      0.529559    0.0139768     0.501512     0.520178     0.529951     0.538975     0.556353  0.000343282
z_subj(hv).5      0.530024    0.0146064      0.50027     0.520087     0.530142     0.540092     0.557961  0.000361181
z_subj(hv).6      0.528673    0.0137706     0.500819     0.519526      0.52884      0.53833      0.55434  0.000362006
z_subj(hv).7      0.563939    0.0132562     0.537579     0.554663     0.564298     0.573284     0.588976  0.000342992
z_subj(hv).8      0.506502    0.0165529     0.473953     0.495224     0.506386     0.517829     0.539381  0.000458556
z_subj(hv).9      0.537988    0.0132059     0.512579     0.529187     0.537803     0.547036     0.563808  0.000323793
z_subj(hv).10     0.533167    0.0133645     0.508486     0.523687     0.533082     0.542532     0.559658   0.00035695
z_subj(hv).11     0.551105    0.0132026      0.52456     0.542046      0.55138     0.560405     0.576717  0.000331635
z_subj(hv).12     0.534944    0.0129721     0.508756     0.526115      0.53523     0.543825     0.559544  0.000300439
z_subj(hv).13     0.541863    0.0132232     0.515934     0.533068     0.541794     0.550858     0.567372  0.000362119
z_subj(hv).14     0.530079    0.0128788     0.504805     0.521077     0.529961     0.538683     0.555741  0.000320048
z_subj(hv).15      0.53653    0.0134355     0.510313     0.527123     0.537088     0.545844       0.5628  0.000329418
z_subj(hv).16     0.519988    0.0137703     0.493687     0.510624     0.519859     0.529393     0.546559   0.00031403
z_subj(hv).17     0.570409    0.0155207     0.540185     0.560268     0.570559     0.580766      0.60022  0.000435635
z_subj(hv).18     0.523914    0.0145708     0.493932     0.514465     0.524149     0.534013     0.551364  0.000437808
z_subj(hv).19      0.53605     0.012846     0.511098     0.527409     0.535967     0.545024     0.561389  0.000335812
z_subj(hv).20     0.553548    0.0136191     0.527794     0.544362     0.553186     0.562563     0.581126  0.000362614
z_subj(hv).21     0.535179    0.0128865     0.510625     0.526266     0.534898     0.544139     0.560349  0.000285631
z_subj(hv).22     0.501455    0.0131186      0.47616     0.491964      0.50156     0.510563     0.527258  0.000313319
z_subj(hv).23     0.495457    0.0172344     0.461753     0.483872     0.495487     0.507406     0.529149  0.000575592
z_subj(lc).0      0.549268    0.0138202     0.521278     0.540288     0.549411     0.558374     0.576047  0.000385748
z_subj(lc).1      0.531817    0.0152131     0.501366     0.521509     0.532172     0.542406     0.559299  0.000473775
z_subj(lc).2      0.555387    0.0146571     0.526984     0.545197     0.555952     0.565163     0.584801  0.000477079
z_subj(lc).3      0.487998    0.0148401     0.459538     0.477731     0.487956     0.498037     0.517218  0.000438718
z_subj(lc).4        0.5727    0.0151127     0.542505     0.562681     0.572862     0.583063     0.602807  0.000441262
z_subj(lc).5      0.521605    0.0146073     0.493172     0.511828      0.52171     0.531461     0.550762  0.000454311
z_subj(lc).6      0.561505    0.0139488     0.533493     0.552224     0.562024     0.570827     0.588144  0.000403685
z_subj(lc).7      0.587054     0.012921     0.562059     0.578613     0.587085     0.595873     0.611229   0.00042132
z_subj(lc).8      0.439947    0.0158087     0.408853     0.429178     0.439434     0.450369     0.472452  0.000528486
z_subj(lc).9      0.554607    0.0138576     0.527764     0.545043     0.554614      0.56387     0.581626  0.000447659
z_subj(lc).10     0.546683    0.0136261     0.520329     0.537399     0.546624     0.555768     0.572522  0.000420464
z_subj(lc).11     0.579671    0.0142152     0.551214     0.569842      0.58041     0.589867      0.60602  0.000417054
z_subj(lc).12     0.600914    0.0128815     0.576506     0.591763      0.60097      0.60983     0.626292  0.000385933
z_subj(lc).13     0.568462    0.0139793     0.540449     0.559413      0.56845     0.578075     0.596105  0.000414768
z_subj(lc).14     0.582552    0.0147167     0.554233       0.5728      0.58259     0.592685     0.610939  0.000490696
z_subj(lc).15     0.557662    0.0140421      0.52958      0.54844      0.55811     0.567337     0.583947  0.000459272
z_subj(lc).16     0.541184    0.0140086     0.513553     0.531982     0.541495     0.551006      0.56861  0.000377349
z_subj(lc).17     0.452207    0.0149492     0.423401     0.441699     0.452385     0.462416     0.482035  0.000441833
z_subj(lc).18     0.551445    0.0140686     0.523212     0.541957     0.551736     0.560918     0.577923  0.000448046
z_subj(lc).19      0.56931    0.0140743     0.541302     0.560013      0.56923     0.579005     0.596865  0.000432202
z_subj(lc).20     0.561091    0.0135231     0.534584     0.551655     0.561654     0.570397     0.587158  0.000445018
z_subj(lc).21     0.560008    0.0140244     0.533784     0.550565     0.559704     0.569336      0.58734  0.000447465
z_subj(lc).22     0.537213    0.0139074     0.509945     0.527684     0.537682     0.546522     0.564054  0.000400728
z_subj(lc).23     0.408035    0.0161614     0.375865     0.397366     0.407847     0.418586     0.439787  0.000440455
z_subj(lv).0      0.548533    0.0142102     0.519955      0.53888     0.548928     0.558092     0.575831  0.000415501
z_subj(lv).1      0.546278     0.014682     0.517337     0.536519     0.546011     0.556296     0.574635   0.00043822
z_subj(lv).2      0.527261    0.0144812      0.49868     0.517365     0.527236     0.536617     0.555672  0.000395278
z_subj(lv).3      0.498909    0.0152053     0.469669     0.488872     0.498792      0.50908      0.52887  0.000441026
z_subj(lv).4      0.551555    0.0151077     0.521825     0.541131     0.551875     0.561781     0.580527  0.000446035
z_subj(lv).5      0.522436    0.0147435     0.494132     0.512393     0.521906     0.532611     0.551919  0.000397456
z_subj(lv).6      0.530128     0.014278     0.502722     0.520913     0.529864     0.539792     0.557975  0.000473618
z_subj(lv).7      0.595818    0.0124611     0.570708     0.587084     0.596203      0.60447      0.61925  0.000366791
z_subj(lv).8      0.448461     0.016292      0.41588     0.437673     0.448342     0.459242     0.480262   0.00052758
z_subj(lv).9      0.556177    0.0132465     0.530216     0.547073     0.556443     0.565324     0.581776  0.000387935
z_subj(lv).10     0.555482    0.0138451     0.527882      0.54669     0.555727     0.565158     0.581506  0.000354433
z_subj(lv).11     0.548967    0.0141684     0.522104     0.539175     0.548732     0.558698     0.575885  0.000470875
z_subj(lv).12     0.562877    0.0127017     0.537694     0.554218     0.563027     0.571634     0.587096  0.000386418
z_subj(lv).13      0.53478    0.0136156     0.507374     0.525713     0.535043     0.544135     0.560348  0.000405735
z_subj(lv).14     0.547913    0.0133712     0.521686       0.5387     0.547551     0.557162     0.573946  0.000345671
z_subj(lv).15     0.580069    0.0138825     0.551739     0.570938     0.580068     0.588939     0.607269  0.000407438
z_subj(lv).16     0.594706    0.0144112     0.565871     0.585336     0.594909     0.604377     0.622889  0.000516591
z_subj(lv).17     0.454395    0.0152293     0.424276     0.444061     0.454193     0.464836     0.483673  0.000479336
z_subj(lv).18     0.574353    0.0148004      0.54441     0.564633     0.574454     0.584807     0.602037  0.000389661
z_subj(lv).19      0.55018    0.0135945      0.52329     0.541027     0.550707     0.559335     0.575787  0.000351908
z_subj(lv).20     0.580185    0.0137702     0.553009     0.570844     0.580415      0.58941     0.607405  0.000415945
z_subj(lv).21     0.554664    0.0136435       0.5275     0.546039     0.554766     0.563565     0.581512  0.000354012
z_subj(lv).22     0.534089    0.0136324      0.50821     0.524757     0.533926     0.543106     0.560876  0.000397439
z_subj(lv).23     0.416424    0.0169354     0.382283     0.405374     0.416354     0.428171     0.448474  0.000518566
DIC: -60829.706551
deviance: -61109.607538
pD: 279.900987
