choice, accuracy, solution,  reward, cumulative_reward, rt,  total_trial_time, iti, cp_with_slow_fast
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,4.634400000000000000e+04,3.060941696166992188e-01,1.842401027679443359e+00,5.523290184802240876e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,4.641100000000000000e+04,2.591259479522705078e-01,1.689788103103637695e+00,4.423069391859966171e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,4.647600000000000000e+04,2.938079833984375000e-01,1.726525068283081055e+00,4.521694059331455851e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,4.654500000000000000e+04,3.105640411376953125e-01,1.595579862594604492e+00,2.980563324530354774e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.800000000000000000e+01,4.661300000000000000e+04,2.942829132080078125e-01,1.870398044586181641e+00,5.849032765877174578e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.800000000000000000e+01,4.668100000000000000e+04,2.890219688415527344e-01,1.985460996627807617e+00,7.038367274699477427e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,4.675300000000000000e+04,2.887611389160156250e-01,1.569501876831054688e+00,2.903121961878306068e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.700000000000000000e+01,4.682000000000000000e+04,3.001308441162109375e-01,1.922246932983398438e+00,6.289324034749008696e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.900000000000000000e+01,4.688900000000000000e+04,2.635970115661621094e-01,1.732430219650268555e+00,4.782784426493137397e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.800000000000000000e+01,4.695700000000000000e+04,2.532570362091064453e-01,1.606050014495849609e+00,3.678208511797049773e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,4.702400000000000000e+04,3.516459465026855469e-01,1.602293968200683594e+00,2.536766544624892150e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000000e+01,4.709200000000000000e+04,2.897129058837890625e-01,1.929234981536865234e+00,6.492230851278439907e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,4.715800000000000000e+04,2.934379577636718750e-01,1.821024179458618164e+00,5.371132069782944551e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.800000000000000000e+01,4.722600000000000000e+04,3.438649177551269531e-01,1.781131029129028320e+00,4.517117965656111678e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+01,4.729600000000000000e+04,3.166320323944091797e-01,1.679938793182373047e+00,3.651521088903527668e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.100000000000000000e+01,4.736700000000000000e+04,2.839858531951904297e-01,1.527890205383300781e+00,2.599009193678250007e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+01,4.743700000000000000e+04,2.826888561248779297e-01,1.880154848098754883e+00,6.064281863294402886e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,4.750300000000000000e+04,2.534151077270507812e-01,1.755851030349731445e+00,5.124465572239544908e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.700000000000000000e+01,4.757000000000000000e+04,2.654888629913330078e-01,1.554351091384887695e+00,3.004405164212876067e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,4.763400000000000000e+04,3.518710136413574219e-01,1.862689018249511719e+00,5.129578837569064298e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,4.767500000000000000e+04,3.108978271484375000e-01,1.599668979644775391e+00,2.962698391671307330e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,4.773500000000000000e+04,5.129950046539306641e-01,1.909614086151123047e+00,4.058421144986239515e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,4.779600000000000000e+04,2.834029197692871094e-01,1.609416007995605469e+00,3.320669003839927802e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,4.785700000000000000e+04,3.494122028350830078e-01,1.800521135330200195e+00,4.658663743463830609e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,4.791700000000000000e+04,2.898960113525390625e-01,1.608258008956909180e+00,3.243403312377025616e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,4.797900000000000000e+04,3.118782043457031250e-01,1.694140911102294922e+00,3.851556274890591269e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,4.803900000000000000e+04,2.690181732177734375e-01,1.541659116744995117e+00,2.769954290618598658e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,4.810300000000000000e+04,3.686299324035644531e-01,1.721603870391845703e+00,3.652321583180067610e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,4.816500000000000000e+04,2.560098171234130859e-01,1.644762992858886719e+00,4.100206464008910867e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,4.822400000000000000e+04,2.691688537597656250e-01,1.759354114532470703e+00,5.026819587894063579e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,4.828500000000000000e+04,2.615559101104736328e-01,1.797323942184448242e+00,5.333941443780028102e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,4.834100000000000000e+04,2.485620975494384766e-01,1.507121801376342773e+00,2.575075129388399997e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,4.839800000000000000e+04,3.196349143981933594e-01,1.742079019546508789e+00,4.327920387628830801e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.900000000000000000e+01,4.843700000000000000e+04,2.636969089508056641e-01,1.902327060699462891e+00,6.350309418829320762e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,4.850000000000000000e+04,2.927660942077636719e-01,1.993565082550048828e+00,7.118730951121314821e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,4.856200000000000000e+04,4.095129966735839844e-01,2.089289903640747070e+00,7.013039887087575419e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,4.862700000000000000e+04,3.416140079498291016e-01,1.913388013839721680e+00,5.815594102692396294e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,4.868700000000000000e+04,3.006000518798828125e-01,1.761883020401000977e+00,4.769768008218190913e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,4.874900000000000000e+04,3.450350761413574219e-01,2.028116941452026367e+00,6.882749403453869430e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,4.880500000000000000e+04,2.507941722869873047e-01,1.760058879852294922e+00,5.152622542837503872e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,4.886500000000000000e+04,3.367850780487060547e-01,1.666128873825073242e+00,3.483223140497999082e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,4.892800000000000000e+04,3.031630516052246094e-01,1.835453987121582031e+00,5.502785476691115507e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,4.899400000000000000e+04,3.082580566406250000e-01,1.691682815551757812e+00,3.922030681895735671e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,4.905700000000000000e+04,2.960491180419921875e-01,1.725999832153320312e+00,4.348645118163270151e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,4.911800000000000000e+04,4.017641544342041016e-01,1.783689975738525391e+00,3.853610788540678955e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,4.917900000000000000e+04,2.854759693145751953e-01,1.761946916580200195e+00,4.806446910687984242e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,4.924000000000000000e+04,2.915139198303222656e-01,1.697587013244628906e+00,4.283326039266339147e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,4.930000000000000000e+04,2.835829257965087891e-01,1.800706148147583008e+00,5.290168456451664891e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,4.935900000000000000e+04,2.947010993957519531e-01,1.855732917785644531e+00,5.681280393883085811e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.700000000000000000e+01,4.942600000000000000e+04,2.290191650390625000e-01,1.484177112579345703e+00,2.527157235747244379e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,4.948600000000000000e+04,3.107748031616210938e-01,1.661438941955566406e+00,3.474373225103620233e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,4.954900000000000000e+04,3.617801666259765625e-01,1.617992877960205078e+00,2.655965062998287274e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,4.961000000000000000e+04,3.099329471588134766e-01,1.751819133758544922e+00,4.339963373922671175e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,4.967300000000000000e+04,2.695848941802978516e-01,1.533662796020507812e+00,2.679087650001115151e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,4.973200000000000000e+04,3.113949298858642578e-01,1.965327978134155273e+00,6.662220563227642112e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,4.979200000000000000e+04,2.378270626068115234e-01,1.535722970962524414e+00,3.023965527233313244e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,4.985500000000000000e+04,2.915391921997070312e-01,1.679656028747558594e+00,3.986899978105700182e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,4.991900000000000000e+04,2.769331932067871094e-01,2.013795852661132812e+00,7.455504958107039837e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,4.998300000000000000e+04,2.553858757019042969e-01,1.756243944168090820e+00,5.187499945222773245e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,5.004000000000000000e+04,2.618010044097900391e-01,1.923783063888549805e+00,6.591349936183177327e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,5.009700000000000000e+04,2.911109924316406250e-01,1.557081937789916992e+00,2.833556755886287304e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,5.015800000000000000e+04,3.104858398437500000e-01,1.747292995452880859e+00,4.472081069389443053e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,5.022300000000000000e+04,2.392261028289794922e-01,1.846515178680419922e+00,6.269097198190214382e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,5.028300000000000000e+04,2.533030509948730469e-01,1.584280014038085938e+00,3.449060487839223921e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,5.034700000000000000e+04,2.999479770660400391e-01,1.982241868972778320e+00,6.935133201340215603e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,5.040400000000000000e+04,2.857379913330078125e-01,1.738687992095947266e+00,4.658466182182111615e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,5.044000000000000000e+04,2.718470096588134766e-01,1.868613004684448242e+00,6.011066593123037816e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,5.050400000000000000e+04,3.052058219909667969e-01,2.000067949295043945e+00,7.011013495668618756e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,5.056800000000000000e+04,2.802848815917968750e-01,1.675905942916870117e+00,3.940788717403169161e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,5.062900000000000000e+04,3.316829204559326172e-01,1.722980022430419922e+00,4.004674372192812415e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,5.069000000000000000e+04,2.724099159240722656e-01,1.627296924591064453e+00,3.612090083072505564e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,5.074900000000000000e+04,3.558249473571777344e-01,1.933094024658203125e+00,5.941552981710827019e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,5.081100000000000000e+04,3.095359802246093750e-01,1.785794973373413086e+00,4.967951142766087735e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,5.087300000000000000e+04,2.933411598205566406e-01,1.875240087509155273e+00,6.053200652184600461e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,5.093600000000000000e+04,3.661251068115234375e-01,1.793103933334350586e+00,4.320005373401618609e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,5.099800000000000000e+04,3.666720390319824219e-01,1.650924205780029297e+00,2.998065689949789281e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,5.106100000000000000e+04,3.441629409790039062e-01,1.905300855636596680e+00,5.715606114146474237e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,5.112500000000000000e+04,2.701411247253417969e-01,1.745558023452758789e+00,4.839597262644614872e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,5.118200000000000000e+04,3.902440071105957031e-01,1.703201055526733398e+00,3.207223338725235795e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,5.124600000000000000e+04,3.343458175659179688e-01,2.030016899108886719e+00,7.003987451452728941e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,5.131100000000000000e+04,2.739319801330566406e-01,1.644692897796630859e+00,3.788575407921544458e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,5.137700000000000000e+04,3.097231388092041016e-01,1.759526014328002930e+00,4.716909437798987859e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,5.144200000000000000e+04,2.660779953002929688e-01,1.763182163238525391e+00,5.015539112012236123e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,5.150100000000000000e+04,3.214559555053710938e-01,1.627727031707763672e+00,3.128763640136411062e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,5.156300000000000000e+04,2.808959484100341797e-01,2.019285917282104492e+00,7.484360458897915125e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,5.162400000000000000e+04,2.965600490570068359e-01,2.021193027496337891e+00,7.197523506746810185e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,5.168500000000000000e+04,3.110070228576660156e-01,1.963275909423828125e+00,6.664939779325983471e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,5.174100000000000000e+04,2.203907966613769531e-01,1.582834959030151367e+00,3.663806250786148522e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,5.180400000000000000e+04,2.661099433898925781e-01,1.993127822875976562e+00,7.258604235466514787e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,5.186400000000000000e+04,2.579259872436523438e-01,1.812617063522338867e+00,5.720656519831714970e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,5.192700000000000000e+04,2.532649040222167969e-01,1.683143138885498047e+00,4.388017351391873544e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,5.198900000000000000e+04,2.510130405426025391e-01,1.891556978225708008e+00,6.468386590079450160e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,5.204900000000000000e+04,2.647979259490966797e-01,1.823726892471313477e+00,5.707089770085956859e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,5.210600000000000000e+04,2.594871520996093750e-01,1.710069179534912109e+00,4.643020284581480528e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,5.216900000000000000e+04,3.715219497680664062e-01,1.927744865417480469e+00,5.753719135019825792e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,5.223000000000000000e+04,2.962520122528076172e-01,1.566326856613159180e+00,2.754061179808277582e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,5.228900000000000000e+04,3.496279716491699219e-01,1.882513999938964844e+00,5.410315623362120796e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,5.234900000000000000e+04,3.163828849792480469e-01,1.915449142456054688e+00,6.064816556278624926e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,5.241200000000000000e+04,2.607338428497314453e-01,1.653095960617065430e+00,4.098797180907113868e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,5.247100000000000000e+04,3.168668746948242188e-01,1.806005954742431641e+00,4.992083699892220783e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,5.253300000000000000e+04,3.061959743499755859e-01,1.736139059066772461e+00,4.354549178562087675e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,5.259400000000000000e+04,6.319499015808105469e-01,2.147216081619262695e+00,5.160234489721269302e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,5.265500000000000000e+04,3.462169170379638672e-01,1.980686902999877930e+00,6.300325584540977797e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,5.269000000000000000e+04,2.714891433715820312e-01,1.921117782592773438e+00,6.678752964311593932e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,5.274700000000000000e+04,2.522668838500976562e-01,1.867745876312255859e+00,6.190818027373705679e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,5.280300000000000000e+04,3.636560440063476562e-01,1.622443914413452148e+00,2.586348765789104887e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,5.286500000000000000e+04,3.960220813751220703e-01,1.691779136657714844e+00,3.004235878674387239e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,5.292900000000000000e+04,3.611199855804443359e-01,1.761607885360717773e+00,3.953495309963657722e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,5.299100000000000000e+04,3.701510429382324219e-01,1.907226800918579102e+00,5.524976708419235827e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,5.305500000000000000e+04,3.444738388061523438e-01,1.732863903045654297e+00,3.855975213739708529e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,5.311100000000000000e+04,3.821890354156494141e-01,1.865715026855468750e+00,4.845659312878634606e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,5.316700000000000000e+04,3.096199035644531250e-01,1.550165891647338867e+00,2.517123825220014544e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,5.322900000000000000e+04,3.006629943847656250e-01,1.944723844528198242e+00,6.461042712544406985e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,5.329200000000000000e+04,3.223528861999511719e-01,1.985803127288818359e+00,6.819907766695467721e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,5.335300000000000000e+04,3.974640369415283203e-01,1.883630990982055664e+00,4.825647390648601376e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,5.340900000000000000e+04,4.031989574432373047e-01,2.028203010559082031e+00,6.273758116785723704e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,5.346800000000000000e+04,2.996251583099365234e-01,1.837812185287475586e+00,5.486555044082388477e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,5.353000000000000000e+04,2.406492233276367188e-01,1.953981876373291016e+00,7.192222352953799858e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,5.359100000000000000e+04,2.737040519714355469e-01,1.535634994506835938e+00,2.720630103799992483e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,5.365300000000000000e+04,3.444781303405761719e-01,1.705372810363769531e+00,3.607339593771622943e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,5.370900000000000000e+04,2.605030536651611328e-01,1.714231014251708984e+00,4.582780866151151544e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,5.376900000000000000e+04,3.189041614532470703e-01,1.951428174972534180e+00,6.428981720078996709e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,5.382800000000000000e+04,3.319921493530273438e-01,1.658789873123168945e+00,3.354503077165688074e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,5.389200000000000000e+04,2.953360080718994141e-01,2.022342920303344727e+00,7.241141985836703210e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,5.395600000000000000e+04,2.278130054473876953e-01,1.851007938385009766e+00,6.419499608644334554e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.800000000000000000e+01,5.399400000000000000e+04,2.858319282531738281e-01,1.685657024383544922e+00,4.112627279729531016e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.800000000000000000e+01,5.406200000000000000e+04,2.696061134338378906e-01,1.588196992874145508e+00,3.329068302323350825e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,5.412700000000000000e+04,3.556258678436279297e-01,1.681005001068115234e+00,3.306795994797201987e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,5.418800000000000000e+04,2.940239906311035156e-01,1.791146993637084961e+00,5.216855443134411630e-01,0.000000000000000000e+00
